id,offering_keys,type,tiers,supplier_key,product_key
e24d0147c34048acaced8a80fe98d7af,"[""20d16ff9ea7141279586e1968a69dc08"",""5ffa5ee2174e452b94d24850c8d75485"",""f9e941eb4f714d7c94e3fd72562921be"",""5928d106ce724d188558e759940a4a8b"",""0a3668d861924af39398b6251d2089ce"",""4fe0997121f449adb3f8e223064bfa07"",""4c9b8a88af6548f2a191fc8c97f6f5f7"",""1db38dc218f6453da02987d0193f39ae"",""dc209b2d1a7a4ab49a5111f6f6bdccfe"",""6b28f4be51e94bd885dd72716d87366e"",""10d0d2650571434997c019ee4c0b7efd"",""56485871321d45e6ae98c14f8fe72cea"",""522b2ec80e6641d7bb695e437a64e4b2"",""f2c2b790ab5c477bbb616ec855bf9c54"",""d077361af763441ea31277dbdc622084"",""c47db38d6a894865b9a7e22c48e0969d"",""626ae5330d8748bfa4d8f69714149e46"",""d4fd831f55934ae1a8d87ab70474c75f"",""5b93eccfeab543219a445eb83b4671de""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.41463125550752084,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9926},{""DiscountPercentage"":0.09628254724664143,""UOM"":""EA."",""MinQty"":1,""MaxQty"":2354},{""DiscountPercentage"":0.4891326555110423,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8749},{""DiscountPercentage"":0.48286204553436707,""UOM"":""EA."",""MinQty"":1,""MaxQty"":1666},{""DiscountPercentage"":0.3186760219355925,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2854},{""DiscountPercentage"":0.5047878581667894,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":8272},{""DiscountPercentage"":0.9653037738243896,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":6628},{""DiscountPercentage"":0.9427886695658748,""UOM"":""Case"",""MinQty"":1,""MaxQty"":305},{""DiscountPercentage"":0.008520171156467039,""UOM"":""Case"",""MinQty"":1,""MaxQty"":9103},{""DiscountPercentage"":0.3299279476783694,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":5631},{""DiscountPercentage"":0.34061010503177985,""UOM"":""EA."",""MinQty"":1,""MaxQty"":1576},{""DiscountPercentage"":0.8290472060251043,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7543},{""DiscountPercentage"":0.9960248630130413,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":2493},{""DiscountPercentage"":0.13579334087950848,""UOM"":""Box"",""MinQty"":1,""MaxQty"":7571},{""DiscountPercentage"":0.9308106960889215,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3260},{""DiscountPercentage"":0.29511604324179225,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8588},{""DiscountPercentage"":0.9383989730641095,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":4659},{""DiscountPercentage"":0.5444087223904182,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":2817},{""DiscountPercentage"":0.41295487892443433,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4065}]",2a7d3a58e60c442ebf31f6e46403c5f1,
bdfebdc30dcb4bd89a237a5233016873,"[""6385067297754f14b1a9b48cf717cc2e"",""e061477af2b145ddbbb67818b00d811f"",""39883839b12544b89b43a583a6aabea6"",""7e17ae1b0263460c9762ceb68bd0b56f"",""218f6275859f4223923265449a469edb"",""772021d9af5748569a0a8504eb489db4"",""3ab9888a1f2745179498ac54bc0804a5"",""cde99eb949a94a2dbdea8aebe347e0d2"",""03c275eb6c9c4fbb846decc719c5ae69"",""221a4ae1770a4e0db402d14ac6958a0a"",""b1a1549631204821b7a23db31534cde7"",""f2bbaca477c948dc990a0f21aa3f5971"",""535244bf39284c6ea22e5ca4f8af151d"",""db69c1c0df4d43258b6b3bcc6b09d3e4"",""67c5ea61b0344e22862047a098791b0a"",""f57b02d3358c45bab31c44b3c4eba2a4"",""20769b4658ec451ab94303d9c03ac618"",""8ecdfb26b31748ad99927e49b53bd509"",""e8e0d745e8634861b8d9e2177f74d4fb"",""d43aa5a61a234ff9aba0650c646a3a60"",""8e1a55d798de4111951b364eec2d9673"",""4592161031764e5eb1559e6898e25e55"",""c49e941452b14627aa5e0d30e54dc683"",""288af88878234f47be5af5e3ab8d5871"",""72004d909a9440b79b68433fa497db29"",""5d51b43a4b3843a1804f1740f8f3bbe6"",""4e8a57df7fbe4ada909751a1dce3fa7b""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.6322012645263883,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":8953},{""DiscountPercentage"":0.7633732777803207,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":1773},{""DiscountPercentage"":0.22650241240219035,""UOM"":""Case"",""MinQty"":1,""MaxQty"":7067},{""DiscountPercentage"":0.6563371929703682,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7846},{""DiscountPercentage"":0.9484963543174301,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4},{""DiscountPercentage"":0.256056250010552,""UOM"":""Case"",""MinQty"":1,""MaxQty"":219},{""DiscountPercentage"":0.8016160366337152,""UOM"":""Case"",""MinQty"":1,""MaxQty"":7445},{""DiscountPercentage"":0.003788153225149302,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4108},{""DiscountPercentage"":0.7283742278273821,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9982},{""DiscountPercentage"":0.3767914681738512,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":136},{""DiscountPercentage"":0.8963203576839092,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":5575},{""DiscountPercentage"":0.8259875999157749,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":8421},{""DiscountPercentage"":0.05548013666034157,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9596},{""DiscountPercentage"":0.13939346221640045,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8599},{""DiscountPercentage"":0.3055516141940395,""UOM"":""Case"",""MinQty"":1,""MaxQty"":676},{""DiscountPercentage"":0.05112633963248923,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":8296},{""DiscountPercentage"":0.3206591403587878,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":1470},{""DiscountPercentage"":0.5952000750190752,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4369},{""DiscountPercentage"":0.5989223094275822,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":7083},{""DiscountPercentage"":0.7133325740964901,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8236},{""DiscountPercentage"":0.8108021755594238,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3197},{""DiscountPercentage"":0.0729132267917397,""UOM"":""Box"",""MinQty"":1,""MaxQty"":4903},{""DiscountPercentage"":0.170971204736862,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9864},{""DiscountPercentage"":0.5398415225168923,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":4048},{""DiscountPercentage"":0.08139894985240986,""UOM"":""Case"",""MinQty"":1,""MaxQty"":4976},{""DiscountPercentage"":0.13260658035230322,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":3365},{""DiscountPercentage"":0.6910330679007057,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7555}]",5c2cfd0fd5774ce3bd064405bf111623,
223c84055fc44f7fbc686cf2c38474c5,"[""e4b978bd97f447d49d60dac01926be57""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.7015866282929635,""UOM"":""Case"",""MinQty"":1,""MaxQty"":6971}]",,bdcc2d4d19fa4f37aaaff50ddeb5d3b4
a4384675bd034013890428b0e016cfe6,"[""717a4129aa9943409770deff66601a5a""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""Pallet"",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":9.367423024982129,""UOM"":""Pallet"",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":18.734846049964258,""UOM"":""Pallet"",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":28.102269074946385,""UOM"":""Pallet"",""MinQty"":53,""MaxQty"":200}]",,9145fc7ea86848d3b7d4cd84318c1b39
df7f99670d3a4ccea73d4ff34ba0a20d,"[""5d32e02ae87040b4bf0b2d28e29683b8"",""af544decec2a40cf92aeff5d5f2fc34e"",""8c6be82e9dd74304bdbb1ceda8e64453"",""c2be5387ada9418b9463e3d3ca1c5c3d"",""63ca20a8159945ffa563ad0a66acb248"",""49ea0486c1704a94999a336cceb0c24e"",""d33189be12b143aaabafc13cefdbd825"",""dc19ca02bbd04d06a6fc2809788e08e8"",""75141104304448be886aa8584686e1dc"",""a9376ed4072d48c29dbd69af94bb7ea6"",""ae0461cadad24028a2e242ef13f5224b"",""f8ce6c99d4444a42b0481660f6049139"",""18b629d6200c4c81b6ebbe62c7e75421"",""57dd8daaad7a481eb22e706a54db4bdb"",""88b4f86a5a9d4c1bb6beaed8f55a4f1a"",""8ba46c6015d14773be4747d59a2e97e8"",""b3042401f7cf476aad0c932f20a1ed40"",""704d9eacdafd41afb46354736762eea5"",""0959bdcd845a4e88877aead06b82a9b4""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.7901354695507138,""UOM"":""Box"",""MinQty"":1,""MaxQty"":5690},{""DiscountPercentage"":0.08012346818812055,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":602},{""DiscountPercentage"":0.7722481172612774,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9974},{""DiscountPercentage"":0.6464584531383324,""UOM"":""Case"",""MinQty"":1,""MaxQty"":337},{""DiscountPercentage"":0.34693758268158087,""UOM"":""Box"",""MinQty"":1,""MaxQty"":6037},{""DiscountPercentage"":0.3599675400572617,""UOM"":""EA."",""MinQty"":1,""MaxQty"":3778},{""DiscountPercentage"":0.8566128456053079,""UOM"":""EA."",""MinQty"":1,""MaxQty"":9301},{""DiscountPercentage"":0.27895179664372133,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9468},{""DiscountPercentage"":0.9213122240887954,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2435},{""DiscountPercentage"":0.6253685598500414,""UOM"":""EA."",""MinQty"":1,""MaxQty"":6240},{""DiscountPercentage"":0.562195665467324,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9955},{""DiscountPercentage"":0.8653221264948474,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8345},{""DiscountPercentage"":0.44395747184448414,""UOM"":""EA."",""MinQty"":1,""MaxQty"":264},{""DiscountPercentage"":0.9186222885218289,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4687},{""DiscountPercentage"":0.2692691294938809,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2711},{""DiscountPercentage"":0.8996408068668051,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7815},{""DiscountPercentage"":0.7196814925535132,""UOM"":""Case"",""MinQty"":1,""MaxQty"":9361},{""DiscountPercentage"":0.9360400139358065,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3499},{""DiscountPercentage"":0.4982018077431535,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2700}]",833d602f1e454060a3e214010a746a27,
b581fc4829d14d7190dd1b7487877d02,"[""9793b2dbc238426db12b0f0dcd8f76af"",""23536e0aecbd44b3a1b61b7e2724c05a"",""9f2326c0ec8642988cd5cc20240b7a91"",""3918d7585d13455aa03c48936ec6166f"",""a112fd42e6f24974a4e71e5d7f45d942"",""ac124f71d80c453baee0e9470db120e9"",""68bc0dc080f642dbbc9c597939e00f21"",""e10758171b4847bf97b45eb0dd8d4064"",""4e4a4524e55a4a60a8dff2a480e5a1bf"",""c3fa3c6556104962a4a0b26809ca7fa9"",""020655b31b8e4b83ad86b19c22838a13"",""7a15e2c50f7e4b9aa457f1b5264c19ae"",""9c0be878be2e4eeaa287a55be0c09246"",""636c40d532684e04829d421ff6a04f10"",""4774a792e00b4c71b7b50d7599f2a330"",""1dd76985d7a049199030d59bb3d990b5"",""9318edc806bf40e09461c68ff8f9db90"",""1ac9b4922972457d8e0b489000d7f64f"",""0f7a86e421e94f3fab186f0f138015b4"",""04aa02f751a04219894ceb6bcc05fbd8"",""8a706393aedd46e29c56357eade207c0"",""2e0c7fae5c6c429b8d8452fe6f9b9479"",""fd58ef9fd52f475bb08345a46bb7715b"",""0add89c82c404f41b265adbb255a8f4e"",""747b32e824d14a3a992887c17a2dcc4a"",""ab7d900f79654c24baff4233281fbc89"",""d92193a3ca464da2be07d5020df428af"",""739bf2b7ca814f5490d0443acc4bbe64"",""f75d5766a0764100a0f553fea42a6b02""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.0806903622625815,""UOM"":""Box"",""MinQty"":1,""MaxQty"":5337},{""DiscountPercentage"":0.48090493586833916,""UOM"":""Box"",""MinQty"":1,""MaxQty"":6723},{""DiscountPercentage"":0.008370267011585957,""UOM"":""Case"",""MinQty"":1,""MaxQty"":7711},{""DiscountPercentage"":0.9360381209558883,""UOM"":""EA."",""MinQty"":1,""MaxQty"":2038},{""DiscountPercentage"":0.9889663030970779,""UOM"":""EA."",""MinQty"":1,""MaxQty"":2918},{""DiscountPercentage"":0.7529281808198645,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":193},{""DiscountPercentage"":0.8918797892233947,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3966},{""DiscountPercentage"":0.518203128052536,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2980},{""DiscountPercentage"":0.6758783965118857,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2961},{""DiscountPercentage"":0.14292820499086958,""UOM"":""Box"",""MinQty"":1,""MaxQty"":5313},{""DiscountPercentage"":0.6477973477331251,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9294},{""DiscountPercentage"":0.7813601122859792,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":5743},{""DiscountPercentage"":0.08822174905530437,""UOM"":""EA."",""MinQty"":1,""MaxQty"":1345},{""DiscountPercentage"":0.8025358704874227,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4081},{""DiscountPercentage"":0.5363166922703809,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9016},{""DiscountPercentage"":0.5314825630468446,""UOM"":""Case"",""MinQty"":1,""MaxQty"":6527},{""DiscountPercentage"":0.8653749814880263,""UOM"":""Case"",""MinQty"":1,""MaxQty"":732},{""DiscountPercentage"":0.0636027508036678,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":2470},{""DiscountPercentage"":0.5988730688293816,""UOM"":""Case"",""MinQty"":1,""MaxQty"":1238},{""DiscountPercentage"":0.8023430548518539,""UOM"":""Case"",""MinQty"":1,""MaxQty"":3090},{""DiscountPercentage"":0.1817649619854499,""UOM"":""Box"",""MinQty"":1,""MaxQty"":4993},{""DiscountPercentage"":0.2572145492651998,""UOM"":""EA."",""MinQty"":1,""MaxQty"":5081},{""DiscountPercentage"":0.9897443388746905,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":9747},{""DiscountPercentage"":0.4797061081117843,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":4811},{""DiscountPercentage"":0.5156693810788419,""UOM"":""EA."",""MinQty"":1,""MaxQty"":1803},{""DiscountPercentage"":0.5346635356889216,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":1389},{""DiscountPercentage"":0.5623165320476425,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":9108},{""DiscountPercentage"":0.9778843031143358,""UOM"":""EA."",""MinQty"":1,""MaxQty"":4808},{""DiscountPercentage"":0.02178017811091183,""UOM"":""Case"",""MinQty"":1,""MaxQty"":8867}]",16aff1e4451940a5ae6d04f45b088770,
c9ebd9d033714ce4b1d0b574c63a015f,"[""8f0fff192d664445a7bb9ae91d548a28""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""Kit"",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":5.826253073895281,""UOM"":""Kit"",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":11.652506147790563,""UOM"":""Kit"",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":17.478759221685845,""UOM"":""Kit"",""MinQty"":53,""MaxQty"":200}]",,fdfb2ff109b64b77a5780d93f05dc934
9007017091b64b7780e7af832853c966,"[""4ccb6a9f0cf74551a804160fe4501adc"",""fb6b8cfb52544da992ada55938669dca"",""86932a1924ff47639930d4a3204ac9ad"",""4d67b3acf2db45ffb4b575ac5f5ff091"",""0736c13138d64bac960849094125d378"",""18bbecbd510243b5abcfd97901784113"",""a71ec284608244a28beaadeca9355752"",""8ec24680395942639a4e9ed5a9fc93b1"",""c5d0669978bb4714891837090969cf26"",""cf49cb203d9e4d219c9a7e4c528f1e7b"",""fe1f4ba6186b4ed6bfd7cee52afa828e"",""dec7bd1b5239445e9ec634df5a8b2d28"",""742f985fbe974ca3bee2277fc6401125"",""18a79616026a4dfc983f739a59ecd0cb"",""8fac07adb0134e8bbc75b5b13acde7ff"",""3f39589e0a9648518187620da9df4ff7"",""fb33b90f322f407b997cd57308c6159d"",""b40efc0c66714153aabab98843a42b9e"",""a40d591584ae4fed9f7f1e291bc4c07d""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.05179409103760619,""UOM"":""Case"",""MinQty"":1,""MaxQty"":7894},{""DiscountPercentage"":0.2368559716966806,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":6462},{""DiscountPercentage"":0.48168835814376043,""UOM"":""EA."",""MinQty"":1,""MaxQty"":2405},{""DiscountPercentage"":0.15703825800956117,""UOM"":""Case"",""MinQty"":1,""MaxQty"":9543},{""DiscountPercentage"":0.7140024706485726,""UOM"":""Case"",""MinQty"":1,""MaxQty"":3832},{""DiscountPercentage"":0.09750392927828967,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3684},{""DiscountPercentage"":0.03495246331534941,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7150},{""DiscountPercentage"":0.4346939065162098,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":4873},{""DiscountPercentage"":0.07311719229942852,""UOM"":""Case"",""MinQty"":1,""MaxQty"":4487},{""DiscountPercentage"":0.9673222501296769,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8971},{""DiscountPercentage"":0.8145122662998595,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":650},{""DiscountPercentage"":0.34133712197719385,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":6884},{""DiscountPercentage"":0.31464811248767866,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2450},{""DiscountPercentage"":0.922718453325426,""UOM"":""Box"",""MinQty"":1,""MaxQty"":371},{""DiscountPercentage"":0.2613342171710184,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3137},{""DiscountPercentage"":0.35210592051276857,""UOM"":""Box"",""MinQty"":1,""MaxQty"":1475},{""DiscountPercentage"":0.5573371948164806,""UOM"":""Case"",""MinQty"":1,""MaxQty"":8312},{""DiscountPercentage"":0.691211913280209,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8427},{""DiscountPercentage"":0.8696317313855337,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":1780}]",71478f4cc80a44dc8e0ddd6c090faaea,
88b99c1c2899436290203c7202a46691,"[""2551a8f3826c4b45a6f768661576fe8c"",""d56141dfc1e5434282d592f305b66bcc"",""10cd9a6da94e40908514d5aee2288558"",""29c80753ea8245609b5bcc872a024182"",""79c02d1ae67d4dcba5b363ec2549aa19"",""04ec09bb809c41e4b1bd71909287d888"",""755c6aac246a452fba69e2a9cc509f74"",""6594b8adb6df4abe969a488e16d5fe33"",""9bd2e46259ca4eaebbce0f03feaac7b7"",""a23c40bc5c344a61a04b4927268b5e1c"",""ace8850bd5204d748eb36c532fdafa02"",""3941eb2f763e42809e4ceeae0f0ed707"",""49d5934f75ce4d50aa8f2ee1529b3654"",""58994e5d85d54226a9bc0d827adbf038"",""74ef734fbb7b4a5d93b79a06072d80ec"",""4288b85002ac4e43ad9fcb9f799d8f39"",""ffa7d1777b44432eb9690238e95d90d1"",""0b8b1cf616db48d6a59549c1a835de64"",""c3a008215f754b3597904e7f48373aae"",""c56fd2d2f3cc40349329816dbd08a056""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.009708493546287677,""UOM"":""Case"",""MinQty"":1,""MaxQty"":1415},{""DiscountPercentage"":0.8859981111572068,""UOM"":""Box"",""MinQty"":1,""MaxQty"":2198},{""DiscountPercentage"":0.009186192352982453,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":697},{""DiscountPercentage"":0.6261132989361335,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7102},{""DiscountPercentage"":0.431447282186305,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8210},{""DiscountPercentage"":0.588476907829771,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":6760},{""DiscountPercentage"":0.36585839904327094,""UOM"":""EA."",""MinQty"":1,""MaxQty"":5898},{""DiscountPercentage"":0.7569390337112178,""UOM"":""Box"",""MinQty"":1,""MaxQty"":3386},{""DiscountPercentage"":0.3114467509331305,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2442},{""DiscountPercentage"":0.005940277024525021,""UOM"":""EA."",""MinQty"":1,""MaxQty"":3070},{""DiscountPercentage"":0.7614321917188782,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":6468},{""DiscountPercentage"":0.9507486760120163,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7178},{""DiscountPercentage"":0.920041453673008,""UOM"":""Case"",""MinQty"":1,""MaxQty"":8115},{""DiscountPercentage"":0.7213443371653906,""UOM"":""EA."",""MinQty"":1,""MaxQty"":5730},{""DiscountPercentage"":0.9570999503209172,""UOM"":""Box"",""MinQty"":1,""MaxQty"":7947},{""DiscountPercentage"":0.9597237531081145,""UOM"":""Box"",""MinQty"":1,""MaxQty"":1683},{""DiscountPercentage"":0.8982655060211443,""UOM"":""EA."",""MinQty"":1,""MaxQty"":2280},{""DiscountPercentage"":0.9737269051701484,""UOM"":""EA."",""MinQty"":1,""MaxQty"":5377},{""DiscountPercentage"":0.6854444832362124,""UOM"":""EA."",""MinQty"":1,""MaxQty"":2059},{""DiscountPercentage"":0.732569330210404,""UOM"":""Box"",""MinQty"":1,""MaxQty"":4867}]",48f24c00bbcc471ba82a38f723e8fcfb,
53d0d6845803475cad8885f8be901de8,"[""60872b26a329412aa2e24c9ce8793c95""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.3884470179314782,""UOM"":""Case"",""MinQty"":1,""MaxQty"":2601}]",,f97258f7570e4270a5f7ba3a44799ea2
b46b037d763e4daf9b59a26ee47f0204,"[""2bd7c198377649ff8e3157837f397e34"",""084c51dabcbe4c41a81773d2b3c509ad"",""445f6ecce5304da9b8e042d5302056a4"",""50d0ce45ed3e4523ad7226f006ae2e06"",""b3f607e37a2240dbaeffd2616f9c85b7"",""97633836193e4078b738a405d394be85"",""50fff05b92cc4b85a99a80bf33b4eaab"",""9628815ca44c473f9c67ad3daac1eb14"",""42fda05a8e504e7b92a0c32e27547244"",""ca961933da0d48199a1cc8b79de99858"",""f3472d6a3494488bb5801169eed2d16f"",""6be4cf67b1864b969c5772381e4652e6"",""bfef1ac3059048a39e85a749c6672233"",""6597ee2148bb4a1d9083f642ac992755"",""02afac8cb58e4e0090593089d3c0b6bc""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.05910061104952392,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8378},{""DiscountPercentage"":0.30350815846379214,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":7003},{""DiscountPercentage"":0.413112624452331,""UOM"":""EA."",""MinQty"":1,""MaxQty"":3423},{""DiscountPercentage"":0.5974414435428993,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":1364},{""DiscountPercentage"":0.32046949796089275,""UOM"":""EA."",""MinQty"":1,""MaxQty"":9258},{""DiscountPercentage"":0.3429486334931223,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":1281},{""DiscountPercentage"":0.4515598886327025,""UOM"":""Box"",""MinQty"":1,""MaxQty"":5996},{""DiscountPercentage"":0.5480235875987359,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":8863},{""DiscountPercentage"":0.7735583948709921,""UOM"":""Pallet"",""MinQty"":1,""MaxQty"":5423},{""DiscountPercentage"":0.7434639006388811,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":3087},{""DiscountPercentage"":0.8640304560668783,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8534},{""DiscountPercentage"":0.34993551684901364,""UOM"":""Case"",""MinQty"":1,""MaxQty"":6634},{""DiscountPercentage"":0.7473387438528487,""UOM"":""Box"",""MinQty"":1,""MaxQty"":1471},{""DiscountPercentage"":0.3038268784936881,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8937},{""DiscountPercentage"":0.9247576917022364,""UOM"":""EA."",""MinQty"":1,""MaxQty"":12}]",a504dca64b784b96b0c1276782d919be,
b9cf5db00ffe4a6ca6453cbc7bfcd5ea,"[""d37312c5f73748ada94515c74d8f35d3""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""Box"",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":2.3129954340946783,""UOM"":""Box"",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":4.625990868189357,""UOM"":""Box"",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":6.938986302284035,""UOM"":""Box"",""MinQty"":53,""MaxQty"":200}]",,9f39a48458e84c5ca7d0756b9fbe0fd5
83e39e3321dd4b0f873a45cf8e20929e,"[""9f86f0cd89144983ae27ed9a09d5f546"",""15f78191212b4f81a0d27db07321340d"",""4438f32f9b504f4c84c53d41f61e0d83"",""a00d2053202740fab03edf6d1f3addfa"",""f3f90f2678e04939b1cb2443af4fb1e8"",""064e7c29c174444894b417408dd984cc"",""66a9fe6029e847af84978ad3bcb8db93""]",SUPPLIER_DISCOUNT,"[{""DiscountPercentage"":0.3380919014078184,""UOM"":""Case"",""MinQty"":1,""MaxQty"":7756},{""DiscountPercentage"":0.06361690375192518,""UOM"":""Case"",""MinQty"":1,""MaxQty"":9608},{""DiscountPercentage"":0.5641504440877341,""UOM"":""Box"",""MinQty"":1,""MaxQty"":8667},{""DiscountPercentage"":0.30783670304076083,""UOM"":""Box"",""MinQty"":1,""MaxQty"":6968},{""DiscountPercentage"":0.6131251638540505,""UOM"":""EA."",""MinQty"":1,""MaxQty"":7999},{""DiscountPercentage"":0.47371348485174,""UOM"":""EA."",""MinQty"":1,""MaxQty"":8552},{""DiscountPercentage"":0.12517771745344267,""UOM"":""EA."",""MinQty"":1,""MaxQty"":9646}]",0b89f6cb052f43438c85eebfdbdc99d7,
3862e6459cf8419083314aa743afa62d,"[""d2fc5e8457584a46bcdf1b35fdcac1b8""]",PRODUCT_DISCOUNT,"[{""DiscountPercentage"":0.8133164582756962,""UOM"":""Kit"",""MinQty"":1,""MaxQty"":1006}]",,7f58a63ca02d4c41b28c481449af246f
27faf7d023954d309ad46e7fecdf6206,"[""134d9bbbe0664513bb115ad1083851d3""]",BULK_DISCOUNT,"[{""DiscountPercentage"":0,""UOM"":""EA."",""MinQty"":50,""MaxQty"":50},{""DiscountPercentage"":4.80933121833237,""UOM"":""EA."",""MinQty"":51,""MaxQty"":100},{""DiscountPercentage"":9.61866243666474,""UOM"":""EA."",""MinQty"":52,""MaxQty"":150},{""DiscountPercentage"":14.427993654997112,""UOM"":""EA."",""MinQty"":53,""MaxQty"":200}]",,4d9d6316aba24f93a36e1402d633eed9
